100 10
0 1 8.10
0 2 2.24
0 3 0.67
0 4 0.77
0 5 1.52
0 6 8.85
0 7 0.85
0 8 7.71
0 9 0.62
0 10 7.30
0 11 1.33
0 12 8.65
0 13 9.28
0 14 2.13
0 15 8.90
0 16 2.71
0 17 7.36
0 18 7.23
0 19 9.38
0 20 2.02
0 21 0.82
0 22 3.06
0 23 9.09
0 24 8.98
0 25 6.43
0 26 8.69
0 27 7.46
0 28 0.93
0 29 8.72
0 30 6.03
0 31 5.73
0 32 8.89
0 33 4.12
0 34 1.13
0 35 8.49
0 36 0.27
0 37 4.18
0 38 0.60
0 39 2.50
0 40 1.93
0 41 1.80
0 42 4.94
0 43 3.59
0 44 4.27
0 45 0.90
0 46 3.98
0 47 9.29
0 48 2.55
0 49 6.83
0 50 2.74
0 51 7.10
0 52 1.95
0 53 4.14
0 54 4.14
0 55 1.12
0 56 0.97
0 57 6.65
0 58 0.88
0 59 9.18
0 60 4.22
0 61 4.09
0 62 5.81
0 63 2.52
0 64 0.10
0 65 2.86
0 66 6.48
0 67 0.61
0 68 6.96
0 69 9.89
0 70 7.93
0 71 7.61
0 72 2.08
0 73 4.67
0 74 5.36
0 75 0.31
0 76 1.77
0 77 2.71
0 78 9.19
0 79 5.49
0 80 1.43
0 81 7.28
0 82 3.36
0 83 7.08
0 84 2.05
0 85 9.75
0 86 0.60
0 87 3.52
0 88 9.41
0 89 3.43
0 90 6.13
0 91 9.55
0 92 7.39
0 93 0.68
0 94 7.82
0 95 4.90
0 96 7.38
0 97 7.94
0 98 8.59
0 99 3.57
1 2 0.12
1 3 5.72
1 4 4.80
1 5 2.71
1 6 5.49
1 7 2.03
1 8 6.37
1 9 7.77
1 10 3.67
1 11 4.33
1 12 2.53
1 13 5.54
1 14 4.17
1 15 0.18
1 16 9.28
1 17 6.47
1 18 7.24
1 19 1.68
1 20 3.67
1 21 6.13
1 22 6.79
1 23 1.72
1 24 9.72
1 25 4.42
1 26 4.86
1 27 3.12
1 28 9.57
1 29 6.31
1 30 3.74
1 31 6.66
1 32 8.31
1 33 4.54
1 34 2.60
1 35 4.72
1 36 6.24
1 37 9.80
1 38 5.60
1 39 4.34
1 40 9.86
1 41 0.77
1 42 1.62
1 43 2.56
1 44 5.56
1 45 1.71
1 46 5.52
1 47 5.46
1 48 1.40
1 49 2.91
1 50 3.09
1 51 2.42
1 52 7.98
1 53 6.41
1 54 2.57
1 55 2.48
1 56 7.54
1 57 9.91
1 58 5.44
1 59 1.23
1 60 0.45
1 61 0.48
1 62 1.95
1 63 1.23
1 64 7.76
1 65 7.47
1 66 3.57
1 67 0.79
1 68 9.64
1 69 7.18
1 70 1.24
1 71 9.78
1 72 7.15
1 73 6.41
1 74 9.42
1 75 4.83
1 76 1.48
1 77 3.47
1 78 0.40
1 79 2.97
1 80 7.47
1 81 3.99
1 82 4.82
1 83 8.31
1 84 5.02
1 85 6.00
1 86 1.99
1 87 7.41
1 88 4.61
1 89 2.58
1 90 4.79
1 91 0.07
1 92 1.62
1 93 0.93
1 94 6.73
1 95 9.43
1 96 3.12
1 97 4.28
1 98 4.91
1 99 8.78
2 3 5.11
2 4 7.38
2 5 0.64
2 6 1.34
2 7 4.96
2 8 1.66
2 9 1.67
2 10 7.65
2 11 4.05
2 12 0.30
2 13 0.02
2 14 6.43
2 15 2.14
2 16 3.52
2 17 2.56
2 18 1.56
2 19 5.84
2 20 8.74
2 21 1.77
2 22 9.65
2 23 3.45
2 24 1.64
2 25 3.62
2 26 9.81
2 27 7.41
2 28 9.79
2 29 2.60
2 30 0.79
2 31 1.42
2 32 9.72
2 33 2.84
2 34 9.18
2 35 1.83
2 36 3.69
2 37 3.81
2 38 3.58
2 39 2.68
2 40 6.55
2 41 1.97
2 42 1.36
2 43 3.68
2 44 0.25
2 45 2.78
2 46 8.35
2 47 6.42
2 48 9.32
2 49 5.59
2 50 9.59
2 51 1.72
2 52 0.15
2 53 2.89
2 54 8.75
2 55 0.32
2 56 5.49
2 57 5.88
2 58 4.91
2 59 3.40
2 60 9.58
2 61 8.58
2 62 9.74
2 63 5.70
2 64 4.37
2 65 1.41
2 66 7.28
2 67 3.22
2 68 4.19
2 69 7.67
2 70 2.65
2 71 2.63
2 72 8.83
2 73 7.72
2 74 2.40
2 75 7.15
2 76 0.81
2 77 4.94
2 78 7.22
2 79 7.44
2 80 8.17
2 81 2.18
2 82 5.79
2 83 1.91
2 84 6.66
2 85 7.30
2 86 6.04
2 87 9.15
2 88 4.78
2 89 6.76
2 90 6.86
2 91 6.55
2 92 8.54
2 93 7.87
2 94 8.39
2 95 6.54
2 96 8.80
2 97 7.69
2 98 6.56
2 99 8.27
3 4 6.84
3 5 3.81
3 6 3.85
3 7 1.15
3 8 0.61
3 9 5.97
3 10 8.80
3 11 9.29
3 12 8.54
3 13 2.02
3 14 8.37
3 15 8.48
3 16 3.39
3 17 1.05
3 18 4.82
3 19 5.38
3 20 8.46
3 21 6.17
3 22 7.89
3 23 3.83
3 24 6.77
3 25 1.36
3 26 0.84
3 27 8.64
3 28 6.34
3 29 6.30
3 30 4.47
3 31 8.88
3 32 5.85
3 33 2.30
3 34 0.61
3 35 8.17
3 36 0.33
3 37 0.81
3 38 5.25
3 39 4.90
3 40 7.56
3 41 4.63
3 42 8.46
3 43 3.54
3 44 8.77
3 45 3.39
3 46 2.69
3 47 0.76
3 48 9.86
3 49 9.27
3 50 1.98
3 51 4.88
3 52 3.36
3 53 8.36
3 54 7.87
3 55 6.57
3 56 3.74
3 57 9.48
3 58 3.75
3 59 4.56
3 60 7.08
3 61 3.88
3 62 0.46
3 63 3.40
3 64 7.30
3 65 7.80
3 66 3.06
3 67 1.27
3 68 5.92
3 69 3.97
3 70 5.86
3 71 5.74
3 72 5.53
3 73 4.53
3 74 0.20
3 75 2.27
3 76 5.67
3 77 3.86
3 78 4.15
3 79 3.53
3 80 0.12
3 81 8.37
3 82 7.49
3 83 4.82
3 84 1.26
3 85 0.88
3 86 4.05
3 87 8.01
3 88 7.69
3 89 7.94
3 90 0.57
3 91 2.69
3 92 1.47
3 93 5.92
3 94 1.70
3 95 8.98
3 96 4.86
3 97 9.69
3 98 0.18
3 99 5.41
4 5 1.69
4 6 5.35
4 7 7.66
4 8 0.60
4 9 7.82
4 10 7.06
4 11 6.64
4 12 1.95
4 13 1.08
4 14 5.15
4 15 9.89
4 16 0.89
4 17 4.96
4 18 0.02
4 19 5.35
4 20 0.76
4 21 7.18
4 22 2.21
4 23 6.70
4 24 5.13
4 25 9.39
4 26 7.54
4 27 5.62
4 28 2.29
4 29 2.93
4 30 7.81
4 31 0.12
4 32 4.47
4 33 3.00
4 34 4.43
4 35 5.34
4 36 5.06
4 37 5.02
4 38 9.97
4 39 6.33
4 40 8.97
4 41 8.59
4 42 5.03
4 43 9.10
4 44 3.35
4 45 5.56
4 46 0.03
4 47 7.16
4 48 3.68
4 49 9.70
4 50 5.29
4 51 5.27
4 52 3.10
4 53 6.61
4 54 4.99
4 55 1.33
4 56 0.64
4 57 7.22
4 58 0.88
4 59 2.66
4 60 4.10
4 61 6.79
4 62 7.78
4 63 1.20
4 64 3.83
4 65 5.53
4 66 9.81
4 67 3.93
4 68 8.93
4 69 1.36
4 70 0.79
4 71 1.00
4 72 3.97
4 73 3.19
4 74 6.65
4 75 7.08
4 76 8.81
4 77 1.84
4 78 5.08
4 79 9.38
4 80 4.56
4 81 4.89
4 82 3.07
4 83 0.81
4 84 4.78
4 85 8.50
4 86 3.93
4 87 6.02
4 88 2.05
4 89 9.44
4 90 4.49
4 91 4.81
4 92 5.19
4 93 2.41
4 94 5.66
4 95 5.79
4 96 1.81
4 97 6.01
4 98 0.68
4 99 1.77
5 6 0.71
5 7 4.73
5 8 4.61
5 9 7.16
5 10 4.51
5 11 8.31
5 12 0.02
5 13 4.90
5 14 2.27
5 15 9.29
5 16 1.33
5 17 9.32
5 18 7.37
5 19 2.89
5 20 2.60
5 21 2.08
5 22 2.95
5 23 3.74
5 24 7.91
5 25 8.31
5 26 3.29
5 27 6.10
5 28 6.31
5 29 6.95
5 30 8.14
5 31 5.49
5 32 0.39
5 33 5.25
5 34 2.84
5 35 0.65
5 36 4.48
5 37 3.50
5 38 4.72
5 39 3.13
5 40 1.44
5 41 9.82
5 42 0.14
5 43 0.15
5 44 8.59
5 45 1.19
5 46 6.54
5 47 8.09
5 48 9.74
5 49 1.97
5 50 2.94
5 51 1.73
5 52 4.34
5 53 7.39
5 54 4.46
5 55 7.57
5 56 5.58
5 57 8.90
