100 10
0 1 6.75
0 2 4.94
0 3 7.93
0 4 5.14
0 5 1.52
0 6 0.86
0 7 9.66
0 8 8.86
0 9 7.24
0 10 4.34
0 11 9.53
0 12 1.06
0 13 0.89
0 14 0.00
0 15 3.35
0 16 2.31
0 17 8.90
0 18 3.20
0 19 8.82
0 20 5.22
0 21 3.52
0 22 0.39
0 23 1.72
0 24 8.77
0 25 7.52
0 26 7.89
0 27 7.20
0 28 5.63
0 29 5.89
0 30 9.84
0 31 4.75
0 32 9.31
0 33 2.50
0 34 2.91
0 35 8.15
0 36 4.51
0 37 2.13
0 38 1.07
0 39 5.25
0 40 5.13
0 41 9.85
0 42 2.09
0 43 0.63
0 44 2.75
0 45 5.27
0 46 6.04
0 47 9.61
0 48 3.35
0 49 3.30
0 50 6.89
0 51 3.00
0 52 0.86
0 53 6.61
0 54 0.24
0 55 1.26
0 56 8.37
0 57 7.72
0 58 7.32
0 59 4.83
0 60 9.05
0 61 6.67
0 62 5.41
0 63 9.19
0 64 2.93
0 65 2.02
0 66 8.26
0 67 0.81
0 68 1.49
0 69 4.52
0 70 9.60
0 71 0.77
0 72 7.01
0 73 6.41
0 74 2.58
0 75 5.77
0 76 9.49
0 77 1.98
0 78 6.62
0 79 7.49
0 80 2.30
0 81 7.36
0 82 1.48
0 83 2.44
0 84 2.10
0 85 1.35
0 86 8.82
0 87 6.22
0 88 5.05
0 89 5.26
0 90 1.82
0 91 0.23
0 92 4.76
0 93 7.08
0 94 6.42
0 95 2.88
0 96 1.63
0 97 5.91
0 98 6.98
0 99 0.83
1 2 2.22
1 3 4.81
1 4 0.17
1 5 9.69
1 6 8.24
1 7 9.18
1 8 7.35
1 9 0.75
1 10 0.60
1 11 7.74
1 12 9.18
1 13 2.01
1 14 8.40
1 15 8.91
1 16 8.42
1 17 7.67
1 18 6.02
1 19 1.72
1 20 6.40
1 21 6.61
1 22 3.98
1 23 8.44
1 24 9.24
1 25 4.64
1 26 9.24
1 27 7.18
1 28 0.23
1 29 3.01
1 30 8.65
1 31 2.43
1 32 9.45
1 33 2.57
1 34 6.14
1 35 1.46
1 36 0.32
1 37 5.24
1 38 8.85
1 39 2.40
1 40 8.20
1 41 9.67
1 42 0.23
1 43 7.14
1 44 3.93
1 45 1.44
1 46 9.64
1 47 0.34
1 48 8.37
1 49 0.05
1 50 9.26
1 51 0.01
1 52 9.28
1 53 2.19
1 54 7.89
1 55 1.19
1 56 1.56
1 57 6.42
1 58 1.05
1 59 6.82
1 60 0.92
1 61 6.12
1 62 6.82
1 63 5.88
1 64 6.51
1 65 8.91
1 66 7.30
1 67 6.28
1 68 2.59
1 69 2.82
1 70 3.41
1 71 4.93
1 72 2.33
1 73 1.82
1 74 1.60
1 75 1.56
1 76 6.33
1 77 5.86
1 78 6.37
1 79 0.85
1 80 6.33
1 81 7.59
1 82 2.00
1 83 7.76
1 84 6.57
1 85 3.29
1 86 5.75
1 87 7.16
1 88 9.01
1 89 2.69
1 90 3.39
1 91 1.91
1 92 7.41
1 93 6.47
1 94 0.31
1 95 2.18
1 96 1.37
1 97 3.98
1 98 8.77
1 99 5.59
2 3 5.05
2 4 2.48
2 5 7.83
2 6 4.25
2 7 1.87
2 8 3.98
2 9 2.62
