100 10
0 1 6.12
0 2 8.19
0 3 0.87
0 4 7.69
0 5 0.98
0 6 0.00
0 7 6.25
0 8 7.68
0 9 1.76
0 10 7.43
0 11 5.01
0 12 1.40
0 13 6.23
0 14 1.71
0 15 8.01
0 16 3.72
0 17 0.41
0 18 3.25
0 19 3.54
0 20 0.30
0 21 5.52
0 22 4.76
0 23 8.49
0 24 6.68
0 25 7.17
0 26 8.86
0 27 2.85
0 28 1.68
0 29 1.38
0 30 9.83
0 31 9.01
0 32 2.57
0 33 6.68
0 34 8.92
0 35 6.07
0 36 2.94
0 37 6.26
0 38 1.41
0 39 1.31
0 40 8.94
0 41 9.37
0 42 1.07
0 43 7.47
0 44 4.98
0 45 0.45
0 46 1.69
0 47 1.77
0 48 4.48
0 49 3.34
0 50 7.46
0 51 4.84
0 52 9.24
0 53 4.28
0 54 8.89
0 55 7.81
0 56 6.71
0 57 8.95
0 58 7.98
0 59 6.98
0 60 1.99
0 61 2.62
0 62 8.47
0 63 6.52
0 64 4.75
0 65 6.43
0 66 2.55
0 67 7.90
0 68 4.20
0 69 8.75
0 70 2.63
0 71 6.34
0 72 2.49
0 73 8.00
0 74 9.22
0 75 1.22
0 76 1.46
0 77 8.37
0 78 4.13
0 79 8.00
0 80 2.45
0 81 9.89
0 82 6.33
0 83 8.31
0 84 9.80
0 85 1.19
0 86 2.68
0 87 6.07
0 88 6.90
0 89 0.10
0 90 4.11
0 91 4.18
0 92 8.55
0 93 8.99
0 94 9.25
0 95 0.67
0 96 6.49
0 97 8.64
0 98 6.70
0 99 8.51
1 2 3.25
1 3 8.31
1 4 0.27
1 5 2.75
1 6 0.45
1 7 1.13
1 8 3.93
1 9 2.23
1 10 6.14
1 11 0.13
1 12 3.70
1 13 2.96
1 14 4.61
1 15 8.01
1 16 1.46
1 17 1.97
1 18 7.43
1 19 2.57
1 20 4.60
1 21 2.61
1 22 5.98
1 23 9.18
1 24 0.13
1 25 3.53
1 26 8.94
1 27 1.67
1 28 0.05
1 29 3.90
1 30 7.18
1 31 7.78
1 32 3.46
1 33 7.84
1 34 9.57
1 35 0.53
1 36 0.48
1 37 7.23
1 38 6.16
1 39 3.08
1 40 9.79
1 41 8.47
1 42 3.79
1 43 0.85
1 44 9.87
1 45 1.51
1 46 6.13
1 47 1.27
1 48 0.69
1 49 6.22
1 50 9.09
1 51 2.05
1 52 3.36
1 53 8.06
1 54 9.73
1 55 0.45
1 56 8.06
1 57 6.76
1 58 4.78
1 59 8.84
1 60 1.69
1 61 1.13
1 62 6.35
1 63 3.09
1 64 4.03
1 65 2.36
1 66 2.00
1 67 9.25
1 68 4.66
1 69 9.90
1 70 9.15
1 71 4.79
1 72 8.07
1 73 4.24
1 74 4.74
1 75 6.70
1 76 7.23
1 77 8.18
1 78 0.96
1 79 1.75
1 80 4.70
1 81 9.69
1 82 1.88
1 83 0.84
1 84 7.14
1 85 5.14
1 86 4.67
1 87 6.62
1 88 0.33
1 89 3.11
1 90 5.60
1 91 0.07
1 92 7.48
1 93 3.49
1 94 3.37
1 95 6.87
1 96 8.68
1 97 1.14
1 98 4.30
1 99 9.30
2 3 9.92
2 4 9.25
2 5 2.08
2 6 5.62
2 7 1.49
2 8 0.43
2 9 7.18
2 10 6.00
2 11 5.75
2 12 1.70
2 13 4.71
2 14 1.62
2 15 9.14
2 16 3.05
2 17 2.64
2 18 8.65
2 19 0.91
2 20 0.26
2 21 1.15
2 22 8.64
2 23 3.19
2 24 1.44
2 25 4.89
2 26 7.73
2 27 3.11
2 28 2.11
2 29 1.88
2 30 8.21
2 31 5.49
2 32 0.84
2 33 8.23
2 34 5.78
2 35 2.03
2 36 1.67
2 37 1.51
2 38 1.90
2 39 0.40
2 40 6.69
2 41 9.26
2 42 9.15
2 43 1.38
2 44 5.33
2 45 8.61
2 46 9.63
2 47 6.70
2 48 3.29
2 49 8.92
2 50 3.27
2 51 4.36
2 52 4.99
2 53 5.62
2 54 4.38
2 55 5.91
2 56 8.94
2 57 0.42
2 58 6.60
2 59 4.25
2 60 2.94
2 61 4.87
2 62 5.85
2 63 7.39
2 64 2.70
2 65 0.61
2 66 9.15
2 67 4.61
2 68 3.05
2 69 1.32
2 70 0.87
2 71 1.96
2 72 9.73
2 73 6.97
2 74 3.64
2 75 0.14
2 76 1.01
2 77 7.97
2 78 7.96
2 79 4.02
2 80 6.59
2 81 5.87
2 82 8.87
2 83 1.37
2 84 9.31
2 85 2.94
2 86 5.84
2 87 3.38
2 88 6.87
2 89 6.99
2 90 5.86
2 91 0.08
2 92 0.78
2 93 4.04
2 94 5.51
2 95 4.01
2 96 1.70
2 97 8.87
2 98 7.44
2 99 2.89
3 4 5.02
3 5 6.73
3 6 6.74
3 7 1.25
3 8 6.32
3 9 8.60
3 10 0.18
3 11 0.63
3 12 5.31
3 13 1.27
3 14 9.16
3 15 4.79
3 16 7.31
3 17 4.14
3 18 7.83
3 19 1.80
3 20 8.76
3 21 6.20
3 22 6.07
3 23 0.48
3 24 4.93
3 25 0.44
3 26 8.35
3 27 7.31
3 28 3.59
3 29 7.73
3 30 6.67
3 31 5.30
3 32 9.65
3 33 5.43
3 34 2.98
3 35 6.30
3 36 0.92
3 37 0.77
3 38 0.22
3 39 5.20
3 40 9.23
3 41 4.16
3 42 9.08
3 43 5.39
3 44 7.82
3 45 6.17
3 46 6.58
3 47 3.35
3 48 2.20
3 49 2.88
3 50 0.50
3 51 8.47
3 52 6.67
3 53 3.10
3 54 4.41
3 55 5.44
3 56 6.44
3 57 5.96
3 58 2.03
3 59 2.28
3 60 5.13
3 61 9.18
3 62 7.30
3 63 2.84
3 64 9.78
3 65 0.80
3 66 1.12
3 67 9.41
3 68 9.96
3 69 3.28
3 70 0.30
3 71 0.67
3 72 6.69
3 73 7.35
3 74 1.25
3 75 6.40
3 76 2.70
3 77 5.16
3 78 5.48
3 79 9.49
3 80 8.71
3 81 7.22
3 82 6.93
3 83 9.37
3 84 4.49
3 85 3.28
3 86 8.09
3 87 0.96
3 88 2.02
3 89 4.63
3 90 8.43
3 91 1.45
3 92 2.81
3 93 7.27
3 94 5.34
3 95 8.50
3 96 8.74
3 97 9.53
3 98 7.46
3 99 9.31
4 5 3.37
4 6 0.52
4 7 1.04
4 8 3.77
4 9 6.82
4 10 9.30
4 11 5.13
4 12 6.89
4 13 5.41
4 14 6.27
4 15 4.40
4 16 9.91
4 17 9.75
4 18 0.22
4 19 2.46
